Host Id,Host Since,Name,Neighbourhood ,Property Type,Room Type,Zipcode,Beds,Review Scores Rating,Review Scores Rating (bin),Price,Number of Records,Number Of Reviews
13078409,3/12/2014,Exposed Brick! Beautiful! Best DEAL,Manhattan,Apartment,Entire home/apt,10030,2,60,60,100,1,2
13639666,3/28/2014,Modern 3 Bedroom Chelsea Apartment,Manhattan,Apartment,Entire home/apt,10010,3,60,60,275,1,1
13648736,3/28/2014,Home by the park,Manhattan,Apartment,Entire home/apt,10025,1,60,60,144,1,3
14121959,4/10/2014,Prime Williamsburg Loft,Brooklyn,Apartment,Private room,11211,1,60,60,80,1,1
14314420,4/15/2014,2BR/2BA w/great views and roof deck,Brooklyn,Apartment,Entire home/apt,11215,4,60,60,190,1,1
14339935,4/15/2014,Queens charm,Queens,House,Private room,11434,1,60,60,49,1,4
14343248,4/16/2014,Williamsburg Brooklyn,Brooklyn,House,Private room,11211,1,60,60,40,1,1
14511409,4/20/2014,Private Large Furnished Bedroom,Manhattan,Apartment,Private room,10031,1,60,60,45,1,2
14719992,4/25/2014,Surprisingly Beautiful!,Brooklyn,Apartment,Entire home/apt,11206,2,60,60,120,1,1
15001302,5/2/2014,Rockaway Beach House Apt,Queens,Apartment,Entire home/apt,11694,1,60,60,89,1,4
15099008,5/4/2014,Spacious New Clean Williamsburg!!!!,Brooklyn,Apartment,Entire home/apt,11206,1,60,60,240,1,3
15106301,5/4/2014,Brand New Union Square Large 1br,Manhattan,Apartment,Entire home/apt,10003,1,60,60,200,1,1
15443447,5/12/2014,Great apt in West Village,Manhattan,Apartment,Entire home/apt,10014,1,60,60,230,1,2
15743117,5/19/2014,Private bedroom in sunny apt,Manhattan,Apartment,Private room,10027,1,60,60,79,1,1
16152105,5/29/2014,Unique 1BR near Columbia Medical,Manhattan,Apartment,Entire home/apt,10033,1,60,60,120,1,1
16160778,5/30/2014,1Bd in Bright 2 Bdr Apt in Kips Bay,Manhattan,Apartment,Private room,10016,1,60,60,125,1,2
16458904,6/6/2014,Quiet Four Floor Walk-up Pre-War,Manhattan,Apartment,Entire home/apt,10016,2,60,60,150,1,1
16662303,6/11/2014,"Relaxing, cozy corner of Harlem",Manhattan,Apartment,Private room,10030,1,60,60,50,1,1
17252491,6/25/2014,Lovely Room in Lower East Side,Manhattan,Apartment,Private room,10002,1,60,60,111,1,1
17333255,6/27/2014,Spacious Chinatown Private Room,Manhattan,Apartment,Private room,10002,1,60,60,89,1,1
17655093,7/4/2014,Great Central Time Square 2 BR Apa,Manhattan,Apartment,Entire home/apt,10018,2,60,60,250,1,2
17655093,7/4/2014,Great 4 BR/ 2BATH Upper West Side,Manhattan,Apartment,Entire home/apt,10029,4,60,60,450,1,3
17770322,7/7/2014,Private BR in amazing neighborhood,Brooklyn,Apartment,Private room,11231,1,60,60,125,1,3
18213265,7/16/2014,Furnished studio available now,Manhattan,Apartment,Entire home/apt,10025,1,60,60,140,1,2
18285401,7/17/2014,New apartment in historic building,Manhattan,Apartment,Entire home/apt,10032,1,60,60,145,1,1
18609006,7/21/2014,One Bedroom & Balcony Studio Style,Brooklyn,House,Private room,11208,2,60,60,40,1,1
19139700,7/29/2014,"Private room, great window lighting",Queens,Loft,Private room,11237,1,60,60,80,1,1
19477854,8/4/2014,Charming Family Townhouse in Harlem,Manhattan,House,Entire home/apt,10031,5,60,60,499,1,1
19450203,8/4/2014,Cozy apartment in Bushwick,Brooklyn,Apartment,Shared room,11237,2,60,60,100,1,1
19514454,8/5/2014,Cozy room in Bed/Stuy Brooklyn,Brooklyn,Apartment,Private room,11206,1,60,60,75,1,1
19597714,8/6/2014,"Cozy in Queens NYC, 15 mins to JFK",Queens,House,Private room,11412,1,60,60,39,1,1
19694209,8/8/2014,Big double bedroom w/ huge terrace!,Brooklyn,Apartment,Private room,11211,1,60,60,150,1,1
19810935,8/10/2014,Bright cozy furniture room in LES,Manhattan,Apartment,Private room,10002,1,60,60,57,1,2
20110967,8/16/2014,Cozy Room /Quarto Pra Alugar,Manhattan,Apartment,Private room,10040,1,60,60,30,1,1
20212516,8/18/2014,Beautiful sunnyroom in East Village,Manhattan,Apartment,Private room,10009,1,60,60,65,1,1
20357771,8/21/2014,Large private room in the sky,Brooklyn,Apartment,Private room,11206,1,60,60,100,1,1
20607444,8/27/2014,Large Bright Room - Great Location,Brooklyn,Apartment,Private room,11211,1,60,60,55,1,2
20597138,8/27/2014,house for Students to Relax,Brooklyn,House,Private room,11203,2,60,60,70,1,1
20651140,8/28/2014,The LINNIE COVE: LUXURY APARTMENT,Brooklyn,House,Entire home/apt,11203,3,60,60,145,1,3
20694703,8/29/2014,Bohemian Den Sofa-Bed Chinatown NYC,Manhattan,Apartment,Shared room,10002,1,60,60,75,1,1
20780082,8/31/2014,Wen Xin Hostel (45),Brooklyn,House,Private room,11220,1,60,60,45,1,1
20780082,8/31/2014,Wen Xin Hostel (80),Brooklyn,House,Private room,11220,1,60,60,80,1,2
20863979,9/2/2014,Artistic Brooklyn 3BR Duplex Loft,Brooklyn,Apartment,Entire home/apt,11216,4,60,60,170,1,2
20956730,9/5/2014,Charming Studio- Downtown Brooklyn,Brooklyn,Apartment,Private room,11201,1,60,60,100,1,1
20956179,9/5/2014,Spacious room in Bushwick,Brooklyn,Apartment,Private room,11221,1,60,60,50,1,1
21211820,9/11/2014,Lovely Wash Heights Bedroom!,Manhattan,Apartment,Private room,10033,1,60,60,65,1,1
21227157,9/11/2014,Large Room: lovely Wash Heights Apt,Manhattan,Apartment,Private room,10040,1,60,60,63,1,1
21355364,9/15/2014,Fab 1 Bedroom Apt! Upper East Side,Manhattan,Apartment,Entire home/apt,10128,2,60,60,135,1,1
21417519,9/16/2014,Large Room in Heart of Chelsea,Manhattan,Apartment,Private room,10001,1,60,60,109,1,2
21606954,9/21/2014,Cozy Bushwick apartment,Brooklyn,Apartment,Entire home/apt,11237,1,60,60,54,1,2
21659504,9/22/2014,Spacious Bedroom AVAIL in GRAMERCY,Manhattan,Apartment,Private room,10010,1,60,60,135,1,1
22189679,10/6/2014,Private Room in PRIME WILLIAMSBURG,Brooklyn,Apartment,Private room,11211,1,60,60,80,1,1
22252405,10/7/2014,BIG 2bdr Garden apt/E.Williamsburg!,Brooklyn,Apartment,Entire home/apt,11206,2,60,60,105,1,1
22410158,10/11/2014,Cosy room in new Brooklyn apartment,Brooklyn,Loft,Private room,11221,1,60,60,49,1,1
22407426,10/11/2014,Yoga Room,Queens,Bed & Breakfast,Private room,11373,1,60,60,49,1,1
22490621,10/13/2014,PrimeLocation - BIG Loft - LES,Manhattan,Apartment,Private room,10002,2,60,60,69,1,1
22603004,10/16/2014,Great location Little Italy Room 1,Manhattan,Apartment,Private room,10013,2,60,60,99,1,4
22656473,10/17/2014,1 BEDROOM APARTMENT IN P/HOUSE,Queens,House,Entire home/apt,11375,2,60,60,90,1,2
22887458,10/23/2014,Zen Hideaway in the heart of LES,Manhattan,Apartment,Entire home/apt,10002,4,60,60,350,1,1
23130946,10/29/2014,HUGE &SUNNY room near A and 1 train,Manhattan,Apartment,Private room,10033,1,60,60,64,1,2
23178237,10/31/2014,Beautiful 1 BD in Midtown HEll's Kt,Manhattan,Apartment,Entire home/apt,10019,1,60,60,199,1,1
23229656,11/1/2014,"Light, Space & NYC / 4 bedrooms",Manhattan,Apartment,Entire home/apt,10004,5,60,60,300,1,1
23304495,11/3/2014,Huge and Fabulous 2 bedroom UES,Manhattan,Apartment,Entire home/apt,10029,4,60,60,235,1,2
23387933,11/5/2014,Studio in the Heart of Greenwich!!!,Manhattan,Apartment,Entire home/apt,10012,1,60,60,140,1,1
23467779,11/7/2014,1 Bedroom Apartment in West Village,Manhattan,Apartment,Entire home/apt,10012,1,60,60,125,1,1
23487026,11/8/2014,Beautiful one bedroom 800Sq Ft,Manhattan,Apartment,Entire home/apt,10280,1,60,60,300,1,1
23582478,11/10/2014,A cozy studio in a warm Brownstone,Brooklyn,Apartment,Entire home/apt,11221,2,60,60,100,1,1
23562612,11/10/2014,Quiet Rm in Dead end Apt by Metro,Brooklyn,Apartment,Private room,11210,1,60,60,45,1,2
23573540,11/10/2014,Warm 1 bedroom-Washington Heights,Manhattan,Apartment,Private room,10033,1,60,60,70,1,1
23680662,11/12/2014,cozy room available!,Bronx,Apartment,Private room,10458,1,60,60,40,1,1
23672691,11/12/2014,Private Room in WILLIAMSBURG,Brooklyn,House,Private room,11211,1,60,60,65,1,1
23725273,11/14/2014,HUGE 2 Bedroom Apartment- Fits 8,Manhattan,House,Entire home/apt,10016,4,60,60,278,1,2
23784616,11/15/2014,Life as UpperNYer/ CentralPK/ Loft,Manhattan,Apartment,Entire home/apt,10024,2,60,60,329,1,1
23950045,11/19/2014,TWO BEDROOM SOHO APT,Manhattan,Apartment,Entire home/apt,10014,2,60,60,189,1,1
24132118,11/25/2014,Cozy Room by CentralPark-Times Sq,Manhattan,Apartment,Private room,10019,1,60,60,79,1,1
24242487,11/27/2014,"62nd, 4AVE, Brooklyn，久一柒久一叁贰久一一",Brooklyn,House,Private room,11220,1,60,60,25,1,4
24498316,12/4/2014,Room in Bushwick Brick Wall 2br,Brooklyn,Apartment,Private room,11207,1,60,60,45,1,1
24487227,12/4/2014,A Photographer's room,Brooklyn,Apartment,Private room,11232,1,60,60,39,1,1
24554369,12/6/2014,Large Beautiful Room in Bedstuy,Brooklyn,Apartment,Private room,11221,1,60,60,60,1,1
24614110,12/8/2014,Astoria Gem: 15min. From Manhattan,Queens,Apartment,Entire home/apt,11106,2,60,60,150,1,3
24670323,12/9/2014,1 room king size,Brooklyn,Apartment,Private room,11206,1,60,60,65,1,3
25431787,12/31/2014,Sunny bedroom in Sunnyside,Queens,Apartment,Private room,11104,1,60,60,80,1,1
25482104,1/2/2015,Cosy Single Bedroom in Gramercy,Manhattan,Apartment,Private room,10010,1,60,60,69,1,2
25641892,1/5/2015,Newly Renovated 1 Bedroom Apartment,Staten Island,House,Entire home/apt,10301,2,60,60,79,1,1
25960415,1/11/2015,Clean Room in Brooklyn,Brooklyn,Apartment,Private room,11219,2,60,60,35,1,2
26377263,1/19/2015,Home 4 Medical Professionals-Kngbr5,Brooklyn,Apartment,Private room,11203,1,60,60,50,1,2
26364541,1/19/2015,Large Room in Brooklyn w/ Office,Brooklyn,Apartment,Private room,11206,1,60,60,49,1,1
26641037,1/24/2015,Room for two people New York,Manhattan,Apartment,Private room,10128,1,60,60,120,1,1
26820783,1/27/2015,39-46 58th St Rm2 - Guys Only,Queens,Apartment,Private room,11377,1,60,60,40,1,1
27067701,2/1/2015,New York Manhattan Time Square,Manhattan,Apartment,Entire home/apt,10034,6,60,60,110,1,3
27272348,2/5/2015,Cozy Studio close to UN E58th,Manhattan,Apartment,Entire home/apt,10022,2,60,60,159,1,1
28257071,2/23/2015,Renovated to the 9s! Clean&Spacious,Bronx,Apartment,Entire home/apt,10462,4,60,60,105,1,2
28310399,2/24/2015,Private large room,Manhattan,Apartment,Private room,10128,1,60,60,56,1,1
28409360,2/26/2015,Unique Chelsea loft studio,Manhattan,Apartment,Entire home/apt,10011,1,60,60,150,1,4
28468845,2/27/2015,Spacious Private Room + Full Bath!,Brooklyn,Apartment,Private room,11207,1,60,60,65,1,1
28869724,3/6/2015,Beautiful large Apt close to CP,Manhattan,Apartment,Entire home/apt,10024,1,60,60,135,1,2
29332408,3/14/2015,1 bedroom East Village nook,Manhattan,Apartment,Entire home/apt,10009,2,60,60,117,1,2
29369190,3/15/2015,Jr One Bedroom Apt in Midtown West,Manhattan,Apartment,Entire home/apt,10036,1,60,60,80,1,1
29528182,3/17/2015,Cozy room for short term rent,Brooklyn,Apartment,Private room,11216,1,60,60,30,1,2
30874420,4/8/2015,COZY GEM in the East Village,Manhattan,Apartment,Entire home/apt,10003,3,60,60,195,1,4
31432185,4/17/2015,Spacious 2 BD Near Prospect Park,Brooklyn,Apartment,Entire home/apt,11226,4,60,60,200,1,1
31473735,4/18/2015,Two Bedroom Apartment,Brooklyn,Apartment,Entire home/apt,11216,2,60,60,125,1,1
31617949,4/20/2015,1 bedroom in East Village,Manhattan,Apartment,Entire home/apt,10009,3,60,60,199,1,3
32230526,4/29/2015,Conveniently close to subway,Queens,Apartment,Private room,11372,1,60,60,60,1,2
32628813,5/4/2015,Special: Great price & location!,Brooklyn,House,Private room,11207,3,60,60,40,1,2
32780752,5/6/2015,Private room in Tribeca,Manhattan,Apartment,Private room,10007,1,60,60,119,1,2
33221418,5/12/2015,Trendy Brooklyn Apt By Flatbook,Brooklyn,Apartment,Entire home/apt,11226,1,60,60,65,1,1
33299246,5/13/2015,"Beautiful room, lots of light",Manhattan,Apartment,Private room,10026,1,60,60,150,1,1
33365885,5/14/2015,Spacious and Awesome for Families!,Manhattan,Apartment,Entire home/apt,10039,2,60,60,200,1,1
33622924,5/18/2015,Private Room in Gorgeous Apartment,Manhattan,Apartment,Private room,10031,1,60,60,65,1,1
33779997,5/19/2015,Amazing Times Square Apartment,Manhattan,Apartment,Private room,10036,1,60,60,150,1,1
33922512,5/21/2015,Sofa Bed to crash,Manhattan,Apartment,Private room,10035,1,60,60,55,1,5
35099727,6/5/2015,Beautiful Williamsburg Room,Brooklyn,Apartment,Private room,11249,1,60,60,79,1,1
35084276,6/5/2015,"Simple, Easily Accessible Apartment",Manhattan,Apartment,Private room,10033,1,60,60,55,1,1
35500843,6/10/2015,Fabulous Ensuite Room in Chinatown!,Manhattan,Apartment,Private room,10002,1,60,60,101,1,2
35511517,6/10/2015,TOTAL PRIVACY IN UPPER EAST SIDE 3,Manhattan,Apartment,Private room,10021,3,60,60,125,1,1
35606248,6/12/2015,HUGE LOFT X TRENDY BUSHWICK LOCALE!,Brooklyn,Apartment,Private room,11237,2,60,60,85,1,1
35659953,6/12/2015,Cute Small Room for Rent in Astoria,Queens,House,Private room,11106,1,60,60,35,1,3
35927005,6/16/2015,Cozy 3-People Room Close to Subway,Brooklyn,House,Private room,11219,2,60,60,70,1,4
35987043,6/16/2015,$48 BSM Couple Room Close to Subway,Brooklyn,House,Private room,11219,1,60,60,48,1,5
35987043,6/16/2015,Basement Master Bedroom near subway,Brooklyn,House,Private room,11219,1,60,60,55,1,2
36029533,6/17/2015,Relaxing bedroom in 6br apartment,Brooklyn,Apartment,Private room,11221,1,60,60,35,1,1
36211685,6/19/2015,Sunny Room in Bushwick & central AC,Queens,Apartment,Private room,11385,1,60,60,85,1,1
36445941,6/22/2015,CLOSE TO JFK AIRPORT PAY PER DAY,Brooklyn,Dorm,Entire home/apt,11208,2,60,60,30,1,1
36728709,6/25/2015,Brooklyn Private Room & Convenient,Brooklyn,Apartment,Private room,11213,1,60,60,70,1,1
36990083,6/28/2015,Herald Square Pristine One bedroom,Manhattan,Apartment,Private room,10001,1,60,60,125,1,1
37587378,7/5/2015,"Stellar Duplex Home w/Garden,HotTub",Brooklyn,House,Entire home/apt,11231,3,60,60,400,1,1
37944853,7/8/2015,Very  peaceful and breezy.,Brooklyn,Apartment,Private room,11225,1,60,60,80,1,2
38284667,7/12/2015,Cozy Artful Zen East Village Nook,Manhattan,Apartment,Entire home/apt,10003,2,60,60,125,1,1
38204255,7/12/2015,Unique Styled Private Room,Manhattan,Apartment,Private room,10018,12,60,60,150,1,1
38399624,7/13/2015,Shared Studio in Upper Manhattan,Manhattan,Apartment,Shared room,10032,3,60,60,40,1,3
38586047,7/15/2015,Couch in Flatiron,Manhattan,Apartment,Private room,10010,1,60,60,89,1,1
38684933,7/16/2015,Beautiful Bedroom In Fort Greene BK,Brooklyn,Apartment,Private room,11238,1,60,60,70,1,1
39417530,7/24/2015,Affordable Manhattan Apartment,Manhattan,Apartment,Private room,10031,1,60,60,40,1,2
39515346,7/25/2015,Cozy loft bed in the heart of NYC,Manhattan,Apartment,Shared room,10001,1,60,60,55,1,1
39707086,7/27/2015,纽约曼哈顿市中心公寓房,Manhattan,Apartment,Private room,10009,1,60,60,48,1,2
40152573,7/31/2015,Bushwick Private Room,Brooklyn,Apartment,Private room,11237,1,60,60,50,1,3
40206332,8/1/2015,Big Room in the Heart of NYC,Bronx,Apartment,Private room,10453,1,60,60,40,1,7
40628803,8/5/2015,A Greenpoint Gem on Franklin Street,Brooklyn,Apartment,Entire home/apt,11222,2,60,60,175,1,1
40593980,8/5/2015,Cutest kitty lives here by JFK,Queens,Apartment,Private room,11435,3,60,60,50,1,1
49236,10/28/2009,amazing  brand new one bed room apt,Manhattan,Apartment,Entire home/apt,10075,1,62,60,185,1,24
306456,12/1/2010,Beautiful Brooklyn Suite,Brooklyn,Apartment,Entire home/apt,11213,3,62,60,130,1,58
9828303,11/5/2013,"Sale ! Discounted 2 BDR,Near Subway",Manhattan,Apartment,Entire home/apt,10018,3,62,60,200,1,25
10384906,12/2/2013,Room A,Brooklyn,House,Private room,11220,1,62,60,40,1,12
19504694,8/5/2014,Private Room In East Side 2BR Apt.,Manhattan,Apartment,Private room,10029,2,62,60,70,1,22
4220454,11/22/2012,Beautiful Manhattan Studio Apartmen,Manhattan,Apartment,Entire home/apt,10029,1,63,60,140,1,6
7831209,7/30/2013,Brighton  B2 room  full size bed,Brooklyn,House,Private room,11235,1,63,60,35,1,22
13639666,3/28/2014,Best 3 Bedroom Sleeps 6 in Chelsea,Manhattan,Apartment,Entire home/apt,10022,3,63,60,200,1,6
25435121,12/31/2014,Renovated Williamsburg 2BDR sleep 6,Brooklyn,Apartment,Entire home/apt,11211,4,63,60,250,1,7
36031773,6/17/2015,Huge sunny private room,Brooklyn,Apartment,Private room,11218,1,63,60,49,1,7
506419,4/13/2011,Private Bed&Bath in Comfy Apartment,Manhattan,Apartment,Private room,10029,1,64,60,100,1,6
6170807,4/30/2013,heart of little italy-rooftop-cozy,Manhattan,Apartment,Entire home/apt,10013,3,64,60,198,1,33
10384906,12/2/2013,ROOM H,Brooklyn,House,Private room,11220,1,64,60,40,1,16
23867085,11/17/2014,UES Private Room with Own Bath,Manhattan,Apartment,Private room,10021,2,64,60,125,1,5
257897,10/10/2010,"Beautiful 3 bed Rooms,  E.Harlem",Manhattan,Apartment,Entire home/apt,10035,3,65,65,220,1,19
350553,1/17/2011,Large sunny room 10 min to Midtown!,Manhattan,Apartment,Private room,10027,1,65,65,100,1,4
2290834,5/4/2012,MANHATTAN BEACHSIDE APARTMENT,Brooklyn,Apartment,Entire home/apt,11235,2,65,65,99,1,7
4087416,11/7/2012,AMAZING SUNNY LOFT 2 BEDFORD AVE!!,Brooklyn,Apartment,Private room,11249,7,65,65,499,1,4
4601571,1/5/2013,Private 2 bdrm apt in West Village!,Manhattan,Apartment,Entire home/apt,10014,2,65,65,199,1,4
6039771,4/22/2013,"Private room, Brighton Beach",Brooklyn,Apartment,Private room,11235,1,65,65,65,1,2
6145540,4/29/2013,Breakfast at Tiffany's,Manhattan,Apartment,Entire home/apt,10128,2,65,65,199,1,11
6772216,6/6/2013,2BDRM Loft Apt-10 Mins to Manhattan,Brooklyn,Apartment,Entire home/apt,11233,3,65,65,105,1,18
7831209,7/30/2013,1B semi-studio in guest house,Manhattan,Bed & Breakfast,Private room,10035,1,65,65,45,1,8
9586465,10/23/2013,3 beds with loft near Central Park,Manhattan,Apartment,Entire home/apt,,4,65,65,199,1,8
10280734,11/26/2013,Alhambra Inspired Nookish Hideaway!,Manhattan,Apartment,Private room,10014,1,65,65,99,1,5
14339935,4/15/2014,Quiet Cozy Room,Brooklyn,Apartment,Private room,11212,2,65,65,45,1,4
14339935,4/15/2014,Comfortable Room.,Brooklyn,House,Private room,11212,2,65,65,45,1,4
16536922,6/8/2014,Spacious Times Sq 3 Bed Sleeps Six!,Manhattan,Apartment,Entire home/apt,10019,3,65,65,320,1,6
18392694,7/19/2014,Charming 2 BD in Prospect Heights,Brooklyn,Apartment,Entire home/apt,11238,2,65,65,155,1,4
20868062,9/2/2014,Large Luxury Flatiron Duplex,Manhattan,Apartment,Entire home/apt,10016,1,65,65,285,1,4
25561457,1/3/2015,Beautiful&Clean LoftSingle room $65,Manhattan,Apartment,Private room,10029,1,65,65,65,1,4
26684579,1/25/2015,Bedroom available,Queens,Apartment,Private room,11367,1,65,65,60,1,4
29893120,3/23/2015,PRIVATE Bedroom & bathroom  TRIBECA,Manhattan,Apartment,Private room,10007,1,65,65,99,1,4
36745896,6/25/2015,HOME AWAY FROM HOME,Queens,House,Entire home/apt,11377,3,65,65,250,1,4
38121779,7/10/2015,Beautiful studio for short time,Brooklyn,Apartment,Entire home/apt,11214,1,65,65,84,1,4
13908,4/18/2009,2 BR Upper West Side Apt.,Manhattan,Apartment,Entire home/apt,10025,3,66,65,150,1,12
16345041,6/3/2014,★Time square lovely two bed room★,Manhattan,Apartment,Entire home/apt,10019,3,66,65,275,1,20
17996924,7/12/2014,3-Bedroom Apartment Near Subway,Queens,Apartment,Entire home/apt,11377,4,66,65,155,1,18
439119,3/13/2011,Steps from Central Park: 1 BR Flat,Manhattan,Apartment,Entire home/apt,10025,1,67,65,99,1,3
627217,5/26/2011,Large Park avenue 1BR with Roof!,Manhattan,Apartment,Entire home/apt,10010,2,67,65,189,1,5
652546,6/1/2011,"Private, Bright Room In Lefferts",Brooklyn,Apartment,Private room,11225,1,67,65,70,1,3
2317702,5/7/2012,HUGE UWS Duplex w/Private Roof Deck,Manhattan,Apartment,Entire home/apt,10023,2,67,65,299,1,3
2572689,6/7/2012,"Comfy, Central East Village Room",Manhattan,Apartment,Private room,10003,1,67,65,94,1,3
3021677,7/22/2012,Lux 2bdrm - Brooklyn Heights,Brooklyn,Apartment,Entire home/apt,11201,3,67,65,395,1,3
3259274,8/14/2012,Holiday in Hip Brooklyn!,Brooklyn,Apartment,Entire home/apt,11238,3,67,65,110,1,4
3955733,10/23/2012,A Van Down by the Water,Queens,Camper/RV,Private room,11109,1,67,65,39,1,3
7302002,7/5/2013,Spacious 3BR with gorgeous views,Manhattan,Apartment,Entire home/apt,10031,4,67,65,197,1,3
8037084,8/8/2013,"Two Bedroom, Upper East Side",Manhattan,Apartment,Entire home/apt,10021,3,67,65,210,1,4
8280546,8/20/2013,Luxury 2BD Rental w City Views,Manhattan,Apartment,Entire home/apt,10001,2,67,65,395,1,3
9074158,9/26/2013,LUXURY 2 BEDROOM APT IN TIMES SQ,Manhattan,Apartment,Entire home/apt,10019,2,67,65,310,1,3
9151271,9/30/2013,Clean and Comfortable Living Room,Brooklyn,Apartment,Shared room,11218,1,67,65,35,1,44
9550987,10/21/2013,"Inwood Comfy max 4 guests, dogs OK",Manhattan,Apartment,Private room,10034,2,67,65,55,1,6
10071397,11/17/2013,1BD Cozy Chelsea Apartment,Manhattan,Apartment,Entire home/apt,10011,2,67,65,200,1,3
15600827,5/16/2014,Beautiful Private Studio,Staten Island,Apartment,Private room,10304,1,67,65,80,1,5
16220386,5/31/2014,Large Sunny Rm/Private Bath UWS NYC,Manhattan,Apartment,Private room,10025,1,67,65,76,1,4
